% Model,Re1000.mph
% Version,COMSOL 5.4.0.388
% Date,"Apr 28 2020, 12:55"
% Dimension,1
% Nodes,191
% Expressions,1
% Description,Line graph
% r,Height
0,1.3276759151375541
1.6529868546616075E-4,1.3193481854854743
3.3059737093231803E-4,1.3110204558333944
4.958960563984788E-4,1.3026927261813144
6.611947418646395E-4,1.2943649965292345
8.264934273307968E-4,1.2860372668771547
9.917957785474836E-4,1.2753688767455553
0.0011570981297641739,1.264700486613956
0.0013224004809808607,1.2540320964823564
0.0014877028321975475,1.243363706350757
0.0016530051834142342,1.2326953162191576
0.0018183060240382493,1.2151535147818038
0.0019836068646622643,1.1976117133444497
0.0021489077052862793,1.1800699119070956
0.0023142085459102943,1.1625281104697416
0.0024795093865343093,1.1449863090323875
0.0026448082265387307,1.1226483489536823
0.0028101070665431417,1.1003103888749768
0.00297540590654757,1.0779724287962715
0.003140704746551981,1.055634468717566
0.0033060035865564025,1.0332965086388608
0.0034713035292037765,1.0055494828639866
0.0036366034718511575,0.9778024570891122
0.003801903414498528,0.9500554313142379
0.003967203357145909,0.9223084055393636
0.00413250329979328,0.8945613797644892
0.004297802978237151,0.8626332779677606
0.004463102656681008,0.8307051761710319
0.004628402335124893,0.7987770743743032
0.004793702013568751,0.7668489725775746
0.004959001692012622,0.7349208707808459
0.005124301662236416,0.7001849098921463
0.005289601632460197,0.6654489490034468
0.005454901602684005,0.6307129881147473
0.005620201572907789,0.5959770272260477
0.005785501543131583,0.5612410663373482
0.005950801209710841,0.5244384913157998
0.00611610087629013,0.4876359162942512
0.006281400542869405,0.45083334127270275
0.00644670020944868,0.41403076625115426
0.006611999876027955,0.37722819122960577
0.006777299859824747,0.3401422077970676
0.006942599843621555,0.3030562243645294
0.0071078998274183465,0.26597024093199123
0.007273199811215155,0.22888425749945304
0.007438499795011946,0.19179827406691488
0.007603799457706711,0.15518155606146247
0.007769099120401496,0.11856483805601002
0.007934398783096281,0.08194812005055761
0.008099698445791049,0.045331402045105176
0.008264998108485834,0.00871468403965276
0.008430298092282625,-0.02563828115372014
0.008595598076079437,-0.05999124634709304
0.008760898059876229,-0.09434421154046593
0.008926198043673061,-0.12869717673383885
0.009091498027469853,-0.16305014192721173
0.009256797694049194,-0.1938730895258061
0.009422097360628535,-0.22469603712440042
0.009587397027207852,-0.2555189847229948
0.009752696693787213,-0.2863419323215891
0.00991799636036653,-0.31716487992018344
0.010083296330590092,-0.3435615984966078
0.01024859630081363,-0.3699583170730322
0.010413896271037192,-0.39635503564945646
0.01057919624126073,-0.42275175422588085
0.010744496211484291,-0.4491484728023052
0.010909795889928693,-0.46766718257919415
0.01107509556837312,-0.486185892356083
0.011240395246817522,-0.504704602132972
0.011405694925261948,-0.5232233119098608
0.01157099460370635,-0.5417420216867498
0.011736294546352714,-0.5538566845837304
0.011901594488999079,-0.565971347480711
0.012066894431645443,-0.5780860103776916
0.012232194374291832,-0.5902006732746722
0.012397494316938196,-0.6023153361716528
0.012562794020696669,-0.6082696363172816
0.012728093724455117,-0.6142239364629103
0.012893393428213565,-0.620178236608539
0.013058693131972013,-0.6261325367541678
0.013223992835730485,-0.6320868368997965
0.013389292729188942,-0.6291611975644649
0.013554592622647424,-0.6262355582291331
0.013719892516105881,-0.6233099188938014
0.013885192409564366,-0.6203842795584696
0.014050492303022823,-0.617458640223138
0.014215792059895357,-0.6045158639158198
0.014381091816767892,-0.5915730876085016
0.014546391573640426,-0.5786303113011833
0.01471169133051296,-0.565687534993865
0.014876991087385494,-0.5527447586865468
0.015042290912818144,-0.53900349958412
0.015207590738250794,-0.5252622404816931
0.015372890563683444,-0.5115209813792663
0.015538190389116094,-0.49777972227683936
0.015703490214548744,-0.4840384631744125
0.015868788900014898,-0.46824266808378234
0.016034087585481055,-0.4524468729931521
0.01619938627094721,-0.4366510779025219
0.016364684956413363,-0.4208552828118917
0.01652998364187952,-0.4050594877212615
0.016695285993096203,-0.39053272205329737
0.016860588344312886,-0.3760059563853332
0.01702589069552957,-0.361479190717369
0.017191193046746253,-0.3469524250494049
0.017356495397962936,-0.3324256593814407
0.01752179623858697,-0.3216246233551126
0.017687097079211,-0.3108235873287845
0.017852397919835034,-0.3000225513024565
0.018017698760459066,-0.2892215152761284
0.018182999601083098,-0.2784204792498003
0.01834829844108751,-0.27196599388124604
0.01851359728109192,-0.2655115085126918
0.018678896121096335,-0.25905702314413753
0.018844194961100742,-0.2526025377755833
0.019009493801105157,-0.24614805240702903
0.019174793743752534,-0.2424885633862197
0.019340093686399912,-0.23882907436541032
0.019505393629047314,-0.235169585344601
0.01967069357169469,-0.23151009632379163
0.01983599351434207,-0.2278506073029823
0.020001293192785922,-0.22468418779709726
0.020166592871229776,-0.22151776829121222
0.02033189254967363,-0.21835134878532717
0.020497192228117484,-0.2151849292794421
0.020662491906561338,-0.21201850977355707
0.020827791876785157,-0.2107347011071534
0.020993091847008954,-0.2094508924407497
0.021158391817232773,-0.208167083774346
0.021323691787456595,-0.20688327510794233
0.021488991757680417,-0.20559946644153865
0.021654291424259654,-0.20814728218768128
0.021819591090838898,-0.21069509793382393
0.02198489075741816,-0.21324291367996656
0.0221501904239974,-0.21579072942610922
0.022315490090576665,-0.21833854517225185
0.022480790074373445,-0.22203965364683184
0.022646090058170275,-0.22574076212141184
0.022811390041967076,-0.2294418705959918
0.022976690025763885,-0.2331429790705718
0.023141990009560687,-0.2368440875451518
0.02330728967225546,-0.2419183585796129
0.02347258933495027,-0.24699262961407398
0.02363788899764504,-0.2520669006485351
0.023803188660339848,-0.25714117168299616
0.02396848832303462,-0.2622154427174573
0.024133788306831425,-0.27120000282343015
0.024299088290628226,-0.28018456292940297
0.02446438827442505,-0.28916912303537584
0.024629688258221854,-0.29815368314134866
0.02479498824201866,-0.30713824324732153
0.024960287908597965,-0.313007144064708
0.025125587575177306,-0.31887604488209437
0.025290887241756634,-0.32474494569948076
0.025456186908335954,-0.33061384651686715
0.02562148657491528,-0.33648274733425354
0.02578678654513883,-0.33480002061238073
0.025952086515362398,-0.333117293890508
0.026117386485585946,-0.3314345671686352
0.026282686455809515,-0.3297518404467624
0.026447986426033063,-0.3280691137248896
0.026613286104477482,-0.31554438694580395
0.026778585782921912,-0.3030196601667182
0.02694388546136634,-0.29049493338763255
0.027109185139810758,-0.2779702066085468
0.027274484818255187,-0.26544547982946115
0.027439784760901528,-0.24437291012714693
0.02760508470354789,-0.2233003404248327
0.02777038464619424,-0.2022277707225185
0.02793568458884059,-0.18115520102020427
0.02810098453148694,-0.16008263131789005
0.02826628423524541,-0.13624770883649193
0.028431583939003885,-0.11241278635509379
0.02859688364276235,-0.08857786387369565
0.028762183346520826,-0.06474294139229751
0.02892748305027929,-0.04090801891089938
0.02909278294373774,-0.017378722086106215
0.02925808283719619,0.006150574738686959
0.029423382730654642,0.02967987156348012
0.02958868262411309,0.0532091683882733
0.02975398251757154,0.07673846521306646
0.029919282274444084,0.09193366957499988
0.030084582031316642,0.10712887393693328
0.03024988178818919,0.1223240782988667
0.03041518154506174,0.1375192826608001
0.030580481301934286,0.15271448702273352
0.030745781127366936,0.16483182867960489
0.030911080952799586,0.17694917033647622
0.031076380778232233,0.1890665119933476
0.031241680603664883,0.20118385365021896
0.03140698042909753,0.21330119530709032
